Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2000,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,10.0
2001,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,10.0
2002,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,10.0
2003,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,10.0
2004,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,10.0
2005,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,10.0
2006,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2007,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2008,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2009,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2010,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2011,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2012,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2013,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2014,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2015,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2016,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2017,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2018,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2019,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2020,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,48.0
2021,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,48.0
2022,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,109.0
2023,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,109.0
2024,E,0,Department of Agricultural Research,ER_NOEX_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,109.0
2000,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,25.0
2001,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,25.0
2002,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,25.0
2003,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,25.0
2004,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,0.0
2005,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,0.0
2006,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,0.0
2007,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,0.0
2008,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,0.0
2011,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,50.0
2012,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,75.0
2013,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,75.0
2014,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,75.0
2015,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,75.0
2016,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,75.0
2017,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,75.0
2018,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,75.0
2019,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,75.0
2020,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,75.0
2021,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,100.0
2022,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,100.0
2023,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,100.0
2024,E,0,Department of Agricultural Research,ER_RSK_LBREDS,72,PT,2025-03-21T00:00:00,2024,NaN = A figure was not provided,100.0
2000,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,0.0
2001,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,0.0
2002,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,0.0
2003,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,0.0
2011,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,100.0
2012,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,100.0
2013,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,100.0
2014,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,100.0
2015,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,100.0
2016,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,100.0
2017,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,100.0
2018,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,100.0
2019,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,100.0
2020,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,100.0
2021,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,0.0
2022,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,0.0
2023,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,0.0
2024,E,0,Department of Agricultural Research,ER_RSK_TRBBREDS,72,PT,2025-05-21T00:00:00,2024,NaN = A figure was not provided,0.0
2000,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,0.0
2001,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,0.0
2002,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,0.0
2003,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,0.0
2004,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,2.0
2005,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,3.0
2006,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,8.0
2007,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,8.0
2008,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,8.0
2009,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,9.0
2010,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,9.0
2011,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,7.0
2012,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,5.0
2013,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,5.0
2014,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,5.0
2015,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,5.0
2016,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,5.0
2017,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,5.0
2018,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,5.0
2019,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,5.0
2020,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,6.0
2021,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,8.0
2022,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,11.0
2023,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,11.0
2024,E,0,Department of Agricultural Research,ER_UNK_LBREDN,72,NUMBER,2025-03-21T00:00:00,2024,,11.0
2000,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,3.0
2001,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,3.0
2002,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,3.0
2003,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,3.0
2004,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,10.0
2005,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,10.0
2006,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2007,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2008,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2009,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2010,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2011,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,45.0
2012,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,45.0
2013,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,45.0
2014,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,45.0
2015,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,45.0
2016,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,45.0
2017,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,45.0
2018,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,45.0
2019,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,45.0
2020,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,47.0
2021,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,46.0
2022,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,107.0
2023,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,107.0
2024,E,0,Department of Agricultural Research,ER_UNK_TRBBREDN,72,NUMBER,2025-05-21T00:00:00,2024,,107.0
